<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
Сбербанк;60;20231116;090000;282.4;282.4;282.4;282.4;4190;0
Сбербанк;60;20231116;100000;282.4;283.69;281.77;282.52;401319;0
Сбербанк;60;20231116;110000;282.5;283.49;281.7;282.09;298745;0
Сбербанк;60;20231116;120000;282.09;282.3;281.5;281.93;204609;0
Сбербанк;60;20231116;130000;281.96;282.43;281.52;281.7;103479;0
Сбербанк;60;20231116;140000;281.7;282.86;281.2;282.86;177795;0
Сбербанк;60;20231116;150000;282.85;283;282.2;282.64;111572;0
Сбербанк;60;20231116;160000;282.65;282.97;282.35;282.93;96742;0
Сбербанк;60;20231116;170000;282.9;283.26;281.81;281.99;228223;0
Сбербанк;60;20231116;180000;281.99;282.03;280.02;281.47;398062;0
Сбербанк;60;20231116;190000;281.4;281.45;280.58;281.24;104391;0
Сбербанк;60;20231116;200000;281.24;281.28;280.64;280.74;61962;0
Сбербанк;60;20231116;210000;280.74;280.85;280.6;280.7;37858;0
Сбербанк;60;20231116;220000;280.65;280.71;280.01;280.23;134859;0
Сбербанк;60;20231116;230000;280.23;280.23;279.56;279.7;105854;0
Сбербанк;60;20231117;090000;279.7;279.7;279.7;279.7;3971;0
Сбербанк;60;20231117;100000;279.69;281.79;279.3;281.68;556802;0
Сбербанк;60;20231117;110000;281.65;281.9;278.66;279.41;649610;0
Сбербанк;60;20231117;120000;279.42;280.95;279.21;280.54;258904;0
Сбербанк;60;20231117;130000;280.55;281.29;280.17;280.33;228661;0
Сбербанк;60;20231117;140000;280.34;281.55;280.06;281.05;142523;0
Сбербанк;60;20231117;150000;281.1;282.3;280.46;282.16;286831;0
Сбербанк;60;20231117;160000;282.15;282.35;281.35;282.22;222635;0
Сбербанк;60;20231117;170000;282.24;282.5;281.86;282.43;288894;0
Сбербанк;60;20231117;180000;282.43;282.5;281.95;282;153115;0
Сбербанк;60;20231117;190000;281.8;282.5;281.8;282;98919;0
Сбербанк;60;20231117;200000;281.98;282.09;281.58;281.97;54680;0
Сбербанк;60;20231117;210000;281.95;281.97;281.6;281.79;30615;0
Сбербанк;60;20231117;220000;281.79;281.83;281.46;281.53;95171;0
Сбербанк;60;20231117;230000;281.52;281.8;281.13;281.6;60901;0
Сбербанк;60;20231120;090000;281.96;281.96;281.96;281.96;7120;0
Сбербанк;60;20231120;100000;281.8;283.49;281.61;282.44;613705;0
Сбербанк;60;20231120;110000;282.42;283.21;281.77;282.96;259823;0
Сбербанк;60;20231120;120000;282.98;283.45;282.55;282.79;147675;0
Сбербанк;60;20231120;130000;282.79;282.97;282.3;282.46;117944;0
Сбербанк;60;20231120;140000;282.46;283;282.27;282.78;113781;0
Сбербанк;60;20231120;150000;282.77;284.2;282.73;283.62;464145;0
Сбербанк;60;20231120;160000;283.61;284.08;283.02;283.72;199295;0
Сбербанк;60;20231120;170000;283.7;284.1;283.23;283.71;220587;0
Сбербанк;60;20231120;180000;283.7;283.75;282.84;282.84;180576;0
Сбербанк;60;20231120;190000;282.97;283.47;282.8;282.94;73907;0
Сбербанк;60;20231120;200000;282.97;283.31;282.92;283.09;26320;0
Сбербанк;60;20231120;210000;283.11;283.32;282.97;283.32;36414;0
Сбербанк;60;20231120;220000;283.32;283.32;283.06;283.24;39519;0
Сбербанк;60;20231120;230000;283.24;283.32;282.91;282.91;28290;0
Сбербанк;60;20231121;090000;282.3;282.3;282.3;282.3;7167;0
Сбербанк;60;20231121;100000;282.29;283.62;281.66;283.61;445245;0
Сбербанк;60;20231121;110000;283.62;283.82;282.29;282.59;361074;0
Сбербанк;60;20231121;120000;282.58;283.09;282.08;282.15;157670;0
Сбербанк;60;20231121;130000;282.16;282.7;282;282.4;121180;0
Сбербанк;60;20231121;140000;282.39;283.16;282.03;282.74;228568;0
Сбербанк;60;20231121;150000;282.74;282.93;282.32;282.77;78788;0
Сбербанк;60;20231121;160000;282.76;282.81;282.11;282.67;89381;0
Сбербанк;60;20231121;170000;282.67;283.11;282.55;283;138709;0
Сбербанк;60;20231121;180000;283;283.18;282.82;283.18;117938;0
Сбербанк;60;20231121;190000;282.96;283;282.5;282.77;53720;0
Сбербанк;60;20231121;200000;282.77;283.13;282.71;283.01;36179;0
Сбербанк;60;20231121;210000;283;283.12;282.76;282.86;23496;0
Сбербанк;60;20231121;220000;282.87;282.95;282.65;282.71;25649;0
Сбербанк;60;20231121;230000;282.69;282.9;282.67;282.79;25175;0
Сбербанк;60;20231122;090000;283.12;283.12;283.12;283.12;2940;0
Сбербанк;60;20231122;100000;283.14;285.85;282.85;284.94;1421695;0
Сбербанк;60;20231122;110000;284.93;285.35;284.28;284.66;500431;0
Сбербанк;60;20231122;120000;284.65;285.32;284.42;284.95;241462;0
Сбербанк;60;20231122;130000;284.92;285.3;284.88;285.2;139495;0
Сбербанк;60;20231122;140000;285.21;285.35;285.02;285.28;169838;0
Сбербанк;60;20231122;150000;285.27;286.1;285.1;285.87;534518;0
Сбербанк;60;20231122;160000;285.89;286.4;285.35;286.36;488069;0
Сбербанк;60;20231122;170000;286.34;286.67;285.91;286.34;358380;0
Сбербанк;60;20231122;180000;286.33;286.4;285;285.53;524376;0
Сбербанк;60;20231122;190000;285.88;285.93;285.56;285.89;101125;0
Сбербанк;60;20231122;200000;285.89;286.17;285.83;286.11;49803;0
Сбербанк;60;20231122;210000;286.1;286.17;285.6;285.91;83939;0
Сбербанк;60;20231122;220000;285.9;286.09;285.9;286.05;45561;0
Сбербанк;60;20231122;230000;286.05;286.25;286.04;286.16;68057;0
Сбербанк;60;20231123;090000;286.16;286.16;286.16;286.16;3118;0
Сбербанк;60;20231123;100000;286.16;287.77;285.93;287.19;709162;0
Сбербанк;60;20231123;110000;287.2;287.4;287;287.23;225664;0
Сбербанк;60;20231123;120000;287.21;287.54;287.11;287.34;151384;0
Сбербанк;60;20231123;130000;287.34;287.35;286.58;286.92;312335;0
Сбербанк;60;20231123;140000;286.94;286.98;286.53;286.72;158534;0
Сбербанк;60;20231123;150000;286.72;286.97;286.02;286.27;259642;0
Сбербанк;60;20231123;160000;286.29;286.55;285.62;285.71;190866;0
Сбербанк;60;20231123;170000;285.71;286;285.04;285.13;304568;0
Сбербанк;60;20231123;180000;285.13;286;285.07;286;201752;0
Сбербанк;60;20231123;190000;286;286.03;285.14;285.25;87495;0
Сбербанк;60;20231123;200000;285.25;285.93;285.14;285.83;50267;0
Сбербанк;60;20231123;210000;285.82;285.87;285.65;285.83;23984;0
Сбербанк;60;20231123;220000;285.8;285.85;285.58;285.73;39864;0
Сбербанк;60;20231123;230000;285.73;286.29;285.73;286.19;53773;0
Сбербанк;60;20231124;090000;286.49;286.49;286.49;286.49;4833;0
Сбербанк;60;20231124;100000;286.48;287.5;286.12;286.43;640804;0
Сбербанк;60;20231124;110000;286.41;286.85;286.17;286.83;204460;0
Сбербанк;60;20231124;120000;286.82;287.15;286.13;286.31;262248;0
Сбербанк;60;20231124;130000;286.3;286.46;286.2;286.23;114780;0
Сбербанк;60;20231124;140000;286.24;286.76;286.12;286.23;138617;0
Сбербанк;60;20231124;150000;286.21;286.31;285.11;285.3;481618;0
Сбербанк;60;20231124;160000;285.35;286.2;285.15;286;192637;0
Сбербанк;60;20231124;170000;286.01;286.45;285.8;286.12;113671;0
Сбербанк;60;20231124;180000;286.14;286.58;286;286;160561;0
Сбербанк;60;20231124;190000;286.06;286.4;285.82;286.07;51113;0
Сбербанк;60;20231124;200000;286.07;286.48;286;286.39;68493;0
Сбербанк;60;20231124;210000;286.39;286.57;286.29;286.52;47805;0
Сбербанк;60;20231124;220000;286.54;286.59;286.26;286.54;57779;0
Сбербанк;60;20231124;230000;286.57;286.85;286.45;286.85;67368;0
Сбербанк;60;20231127;090000;287.4;287.4;287.4;287.4;11918;0
Сбербанк;60;20231127;100000;287.41;289;287;288.07;1157542;0
Сбербанк;60;20231127;110000;288.08;288.4;287.6;288;406819;0
Сбербанк;60;20231127;120000;288;288.31;287.1;287.21;457199;0
Сбербанк;60;20231127;130000;287.22;287.22;286.07;286.45;523922;0
Сбербанк;60;20231127;140000;286.46;286.89;286.26;286.5;185935;0
Сбербанк;60;20231127;150000;286.5;286.52;285.45;285.93;339800;0
Сбербанк;60;20231127;160000;285.93;286.08;278.88;281.54;2419912;0
Сбербанк;60;20231127;170000;281.54;282.48;279.84;280.89;1390757;0
Сбербанк;60;20231127;180000;280.89;281.71;280.2;281.57;419696;0
Сбербанк;60;20231127;190000;281.65;281.76;280.61;281.44;151993;0
Сбербанк;60;20231127;200000;281.4;282.59;281.23;282.43;171300;0
Сбербанк;60;20231127;210000;282.42;282.79;282.22;282.74;94587;0
Сбербанк;60;20231127;220000;282.74;282.77;282.01;282.54;88946;0
Сбербанк;60;20231127;230000;282.53;282.66;282;282.33;94283;0
Сбербанк;60;20231128;090000;282.4;282.4;282.4;282.4;3230;0
Сбербанк;60;20231128;100000;282.4;282.51;277.32;278.52;1405051;0
Сбербанк;60;20231128;110000;278.51;280.2;278.11;279.1;662384;0
Сбербанк;60;20231128;120000;279.11;279.78;278.63;279.1;245967;0
Сбербанк;60;20231128;130000;279.11;279.55;278.4;278.48;227792;0
Сбербанк;60;20231128;140000;278.47;279.55;277.62;279.39;371466;0
Сбербанк;60;20231128;150000;279.39;280.49;279.37;280.09;384836;0
Сбербанк;60;20231128;160000;280.09;280.7;279.71;279.76;182668;0
Сбербанк;60;20231128;170000;279.75;280.47;279.04;280.38;246227;0
Сбербанк;60;20231128;180000;280.37;280.87;280;280.06;447809;0
Сбербанк;60;20231128;190000;280.36;280.4;279.81;280.09;122718;0
Сбербанк;60;20231128;200000;280.08;280.57;280.02;280.5;35952;0
Сбербанк;60;20231128;210000;280.5;280.55;279.53;279.9;75461;0
Сбербанк;60;20231128;220000;279.9;279.9;279.2;279.59;93754;0
Сбербанк;60;20231128;230000;279.59;280.06;279.5;279.91;45426;0
Сбербанк;60;20231129;090000;279.36;279.36;279.36;279.36;4477;0
Сбербанк;60;20231129;100000;279.48;280.56;278.11;278.69;481145;0
Сбербанк;60;20231129;110000;278.69;279.2;276.2;277.2;714190;0
Сбербанк;60;20231129;120000;277.2;277.45;276.29;276.99;348593;0
Сбербанк;60;20231129;130000;276.99;277.82;276.99;277.7;202293;0
Сбербанк;60;20231129;140000;277.7;277.86;277.3;277.71;103151;0
Сбербанк;60;20231129;150000;277.73;279;277.55;278.89;329873;0
Сбербанк;60;20231129;160000;278.9;279;277.63;278.26;163705;0
Сбербанк;60;20231129;170000;278.3;278.3;277.48;277.65;88017;0
Сбербанк;60;20231129;180000;277.66;278.1;276.32;277.57;252850;0
Сбербанк;60;20231129;190000;277.47;277.62;277.04;277.38;50447;0
Сбербанк;60;20231129;200000;277.35;277.46;276.69;276.9;82901;0
Сбербанк;60;20231129;210000;276.88;277.4;276.85;276.98;47404;0
Сбербанк;60;20231129;220000;276.98;277.2;276.49;277.2;72901;0
Сбербанк;60;20231129;230000;277.18;277.31;276.72;276.8;40136;0
Сбербанк;60;20231130;090000;276.7;276.7;276.7;276.7;3592;0
Сбербанк;60;20231130;100000;276.71;276.71;274.36;274.7;972427;0
Сбербанк;60;20231130;110000;274.71;275.4;273.6;275.29;718887;0
Сбербанк;60;20231130;120000;275.27;275.79;274.38;274.91;242334;0
Сбербанк;60;20231130;130000;274.91;276.16;274.9;276.13;219544;0
Сбербанк;60;20231130;140000;276.13;276.19;275.14;275.48;156604;0
Сбербанк;60;20231130;150000;275.46;276.5;275.4;275.64;188367;0
Сбербанк;60;20231130;160000;275.69;275.73;272.75;273.02;680717;0
Сбербанк;60;20231130;170000;273.03;274.38;272.77;274.34;423237;0
Сбербанк;60;20231130;180000;274.35;276.8;274.34;276.8;881369;0
Сбербанк;60;20231130;190000;276.66;278.65;276.35;276.8;709289;0
Сбербанк;60;20231130;200000;276.77;277.21;276.62;277.12;77680;0
Сбербанк;60;20231130;210000;277.14;278;277.12;277.9;187301;0
Сбербанк;60;20231130;220000;277.9;277.98;277.39;277.67;59908;0
Сбербанк;60;20231130;230000;277.68;277.75;277.12;277.5;66098;0
Сбербанк;60;20231201;090000;277;277;277;277;5666;0
Сбербанк;60;20231201;100000;277.04;277.86;275.01;275.31;552170;0
Сбербанк;60;20231201;110000;275.27;277.45;275.06;276.9;334027;0
Сбербанк;60;20231201;120000;276.9;277.31;276.21;276.85;143550;0
Сбербанк;60;20231201;130000;276.9;277.98;276.71;277.25;257390;0
Сбербанк;60;20231201;140000;277.18;277.37;276;276.01;235507;0
Сбербанк;60;20231201;150000;276.01;276.63;274.5;274.88;420684;0
Сбербанк;60;20231201;160000;274.88;275.48;274.7;274.99;147779;0
Сбербанк;60;20231201;170000;275.01;275.25;273.55;274.77;435663;0
Сбербанк;60;20231201;180000;274.74;276;274.25;275.09;257896;0
Сбербанк;60;20231201;190000;275.16;275.16;274;274.14;96556;0
Сбербанк;60;20231201;200000;274.16;274.73;274.09;274.3;47105;0
Сбербанк;60;20231201;210000;274.3;275;274.01;274.18;91150;0
Сбербанк;60;20231201;220000;274.19;274.43;274;274.15;55262;0
Сбербанк;60;20231201;230000;274.14;274.37;273.92;273.97;85692;0
Сбербанк;60;20231204;090000;273.6;273.6;273.6;273.6;24443;0
Сбербанк;60;20231204;100000;273.59;273.59;270.76;272.83;1189178;0
Сбербанк;60;20231204;110000;272.84;273.48;271.75;273;301055;0
Сбербанк;60;20231204;120000;273;274.64;272.7;274.41;311001;0
Сбербанк;60;20231204;130000;274.38;274.95;272.16;272.57;415834;0
Сбербанк;60;20231204;140000;272.57;273.52;272.55;273.24;143299;0
Сбербанк;60;20231204;150000;273.26;274.19;273.02;274.09;139109;0
Сбербанк;60;20231204;160000;274.1;274.18;273.06;273.46;127344;0
Сбербанк;60;20231204;170000;273.45;273.5;271.5;271.99;373014;0
Сбербанк;60;20231204;180000;271.99;272.95;271.83;272.95;178571;0
Сбербанк;60;20231204;190000;272.7;272.94;271.23;271.36;152299;0
Сбербанк;60;20231204;200000;271.36;271.66;270.52;271.04;225833;0
Сбербанк;60;20231204;210000;271.06;271.88;271.05;271.6;70848;0
Сбербанк;60;20231204;220000;271.54;271.84;271.08;271.12;42082;0
Сбербанк;60;20231204;230000;271.12;271.54;270.7;270.96;76164;0
Сбербанк;60;20231205;090000;271.98;271.98;271.98;271.98;9216;0
Сбербанк;60;20231205;100000;271.97;273.45;271.29;271.63;573248;0
Сбербанк;60;20231205;110000;271.63;271.63;270.54;271.31;390918;0
Сбербанк;60;20231205;120000;271.31;273;271.06;272.3;301753;0
Сбербанк;60;20231205;130000;272.3;273.91;272.3;273.91;412008;0
Сбербанк;60;20231205;140000;273.91;275.41;273.53;275.11;389825;0
Сбербанк;60;20231205;150000;275.14;276.35;275.1;275.28;540985;0
Сбербанк;60;20231205;160000;275.29;276.26;274.84;275.99;331069;0
Сбербанк;60;20231205;170000;275.99;277.2;275.74;276.83;398583;0
Сбербанк;60;20231205;180000;276.84;277.69;276.56;276.56;380486;0
Сбербанк;60;20231205;190000;277.29;278.23;276.16;277.69;171915;0
Сбербанк;60;20231205;200000;277.69;278.74;277.54;278.63;247255;0
Сбербанк;60;20231205;210000;278.62;279.45;278.33;279.32;214830;0
Сбербанк;60;20231205;220000;279.3;279.41;277.92;278.87;208527;0
Сбербанк;60;20231205;230000;278.89;279.65;278.77;279.62;118639;0
Сбербанк;60;20231206;090000;279.92;279.92;279.92;279.92;17034;0
Сбербанк;60;20231206;100000;279.92;280.79;273.56;274.37;2600018;0
Сбербанк;60;20231206;110000;274.35;274.79;271.73;273.34;1653421;0
Сбербанк;60;20231206;120000;273.35;274.47;272.23;273.17;557431;0
Сбербанк;60;20231206;130000;273.16;273.68;269.31;271.65;1491113;0
Сбербанк;60;20231206;140000;271.66;272.39;270.5;271.34;440399;0
Сбербанк;60;20231206;150000;271.34;271.8;269.71;270.85;465062;0
Сбербанк;60;20231206;160000;270.85;271.28;269.69;269.87;372593;0
Сбербанк;60;20231206;170000;269.88;270.88;268.89;270.17;501642;0
Сбербанк;60;20231206;180000;270.16;270.53;268.66;269.24;395464;0
Сбербанк;60;20231206;190000;269.24;269.25;266.83;268.11;790672;0
Сбербанк;60;20231206;200000;268.1;268.5;267.35;268.08;266507;0
Сбербанк;60;20231206;210000;268.07;268.08;267.95;268.02;181295;0
Сбербанк;60;20231206;220000;268.02;268.08;267;267.72;172832;0
Сбербанк;60;20231206;230000;267.76;267.79;267.2;267.58;96520;0
Сбербанк;60;20231207;090000;267.62;267.62;267.62;267.62;5494;0
Сбербанк;60;20231207;100000;267.74;270.44;267.52;268.84;1262814;0
Сбербанк;60;20231207;110000;268.85;268.9;263.06;265.21;1702353;0
Сбербанк;60;20231207;120000;265.2;266.24;264.7;265.81;600199;0
Сбербанк;60;20231207;130000;265.8;266.67;264.52;266.04;528794;0
Сбербанк;60;20231207;140000;266;266.1;263.31;263.49;449579;0
Сбербанк;60;20231207;150000;263.49;265.33;263.46;264.91;459094;0
Сбербанк;60;20231207;160000;264.87;266.99;264.72;264.99;488338;0
Сбербанк;60;20231207;170000;264.99;266.5;264.98;266.25;219512;0
Сбербанк;60;20231207;180000;266.25;266.92;265.5;265.5;333964;0
Сбербанк;60;20231207;190000;265.88;265.98;264.6;265.3;143662;0
Сбербанк;60;20231207;200000;265.29;265.5;264.81;265.48;55288;0
Сбербанк;60;20231207;210000;265.46;265.6;265.2;265.39;39737;0
Сбербанк;60;20231207;220000;265.39;265.59;265.17;265.19;24877;0
Сбербанк;60;20231207;230000;265.17;265.45;265;265.12;42748;0
Сбербанк;60;20231208;090000;266;266;266;266;4218;0
Сбербанк;60;20231208;100000;266.01;267.46;265.5;266.55;743604;0
Сбербанк;60;20231208;110000;266.55;268.23;266.48;267.65;472424;0
Сбербанк;60;20231208;120000;267.65;267.79;266.72;267.64;204816;0
Сбербанк;60;20231208;130000;267.64;267.83;266.14;266.74;215432;0
Сбербанк;60;20231208;140000;266.74;266.74;265.58;266.05;200248;0
Сбербанк;60;20231208;150000;266.06;266.2;264.75;265.06;375618;0
Сбербанк;60;20231208;160000;265.07;265.07;263.72;264.8;474441;0
Сбербанк;60;20231208;170000;264.81;265.4;264.5;264.73;184114;0
Сбербанк;60;20231208;180000;264.73;265.3;263.89;265.3;337904;0
Сбербанк;60;20231208;190000;265.23;265.23;264.54;264.97;115671;0
Сбербанк;60;20231208;200000;264.97;265;264.7;264.92;49089;0
Сбербанк;60;20231208;210000;264.94;265.12;264.68;264.87;58804;0
Сбербанк;60;20231208;220000;264.87;265.4;264.83;265.04;53791;0
Сбербанк;60;20231208;230000;265.04;265.2;264.93;265.16;46257;0
Сбербанк;60;20231211;090000;265.17;265.17;265.17;265.17;7762;0
Сбербанк;60;20231211;100000;265.17;266.47;262.2;262.36;1102006;0
Сбербанк;60;20231211;110000;262.36;262.78;261;262.03;953622;0
Сбербанк;60;20231211;120000;262.03;262.62;260.24;260.86;663389;0
Сбербанк;60;20231211;130000;260.86;261.4;259.7;259.73;532081;0
Сбербанк;60;20231211;140000;259.75;260.46;258;258.4;995248;0
Сбербанк;60;20231211;150000;258.4;259.28;256.82;257.15;768452;0
Сбербанк;60;20231211;160000;257.14;258.39;255.86;257.62;1132057;0
Сбербанк;60;20231211;170000;257.62;258.6;257.23;257.62;376945;0
Сбербанк;60;20231211;180000;257.66;257.66;256.58;257.2;409872;0
Сбербанк;60;20231211;190000;256.99;256.99;254.81;256;449746;0
Сбербанк;60;20231211;200000;256;256.82;256;256.61;126076;0
Сбербанк;60;20231211;210000;256.62;256.65;256.05;256.21;79607;0
Сбербанк;60;20231211;220000;256.21;256.9;256.2;256.9;63467;0
Сбербанк;60;20231211;230000;256.9;257.48;256.68;256.89;106477;0
Сбербанк;60;20231212;090000;256.79;256.79;256.79;256.79;12509;0
Сбербанк;60;20231212;100000;256.79;259.58;256.5;258.24;1103355;0
Сбербанк;60;20231212;110000;258.23;258.24;255.05;256.71;649674;0
Сбербанк;60;20231212;120000;256.72;259.92;256.68;259;526301;0
Сбербанк;60;20231212;130000;259;260.22;258.51;259.57;475577;0
Сбербанк;60;20231212;140000;259.58;262.24;259.52;262.22;689756;0
Сбербанк;60;20231212;150000;262.23;262.88;260.64;261.88;706550;0
Сбербанк;60;20231212;160000;261.89;262.6;260.36;260.48;409620;0
Сбербанк;60;20231212;170000;260.47;261.04;258.13;258.77;636030;0
Сбербанк;60;20231212;180000;258.76;259.76;258.37;259.76;324542;0
Сбербанк;60;20231212;190000;259.44;259.7;258.93;259.51;141359;0
Сбербанк;60;20231212;200000;259.5;259.51;257.73;257.8;191280;0
Сбербанк;60;20231212;210000;257.81;257.95;256.72;257.12;328373;0
Сбербанк;60;20231212;220000;257.12;257.81;256.9;257.71;80749;0
Сбербанк;60;20231212;230000;257.71;257.96;256.9;257.6;117542;0
Сбербанк;60;20231213;090000;257.6;257.6;257.6;257.6;7554;0
Сбербанк;60;20231213;100000;257.58;260.56;256.5;259.36;762442;0
Сбербанк;60;20231213;110000;259.36;259.73;257.7;259.45;315984;0
Сбербанк;60;20231213;120000;259.5;261.39;258.8;260.32;476028;0
Сбербанк;60;20231213;130000;260.33;260.5;259.8;259.86;207353;0
Сбербанк;60;20231213;140000;259.87;260.4;259.67;260.32;181521;0
Сбербанк;60;20231213;150000;260.32;260.79;258.32;258.49;282431;0
Сбербанк;60;20231213;160000;258.49;259.59;258.1;258.76;224307;0
Сбербанк;60;20231213;170000;258.75;259.2;258.21;259.11;98078;0
Сбербанк;60;20231213;180000;259.1;259.53;258.97;259.25;80075;0
Сбербанк;60;20231213;190000;259.38;259.38;258.56;258.91;56472;0
Сбербанк;60;20231213;200000;258.91;259.98;258.85;259.75;80591;0
Сбербанк;60;20231213;210000;259.74;259.84;259.27;259.55;28900;0
Сбербанк;60;20231213;220000;259.55;260.21;259.55;260;105931;0
Сбербанк;60;20231213;230000;260;260.45;259.97;260.45;75973;0
Сбербанк;60;20231214;090000;261.4;261.4;261.4;261.4;7216;0
Сбербанк;60;20231214;100000;261.4;262.75;260.73;260.74;816815;0
Сбербанк;60;20231214;110000;260.75;262.2;260.5;261.75;452540;0
Сбербанк;60;20231214;120000;261.76;262.19;260.65;260.9;275145;0
Сбербанк;60;20231214;130000;260.89;261.69;260.02;260.7;315608;0
Сбербанк;60;20231214;140000;260.68;261.1;259.43;259.54;266774;0
Сбербанк;60;20231214;150000;259.54;260.47;259.47;260.3;216006;0
Сбербанк;60;20231214;160000;260.31;260.77;258.66;258.83;358295;0
Сбербанк;60;20231214;170000;258.82;258.83;257.49;258.43;311311;0
Сбербанк;60;20231214;180000;258.43;258.8;257.71;258.18;182632;0
Сбербанк;60;20231214;190000;257.62;258.49;257.05;257.81;131994;0
Сбербанк;60;20231214;200000;257.81;257.85;256.64;256.8;143325;0
Сбербанк;60;20231214;210000;256.79;257.15;255.58;256.28;365623;0
Сбербанк;60;20231214;220000;256.29;257.05;255.97;256.86;135471;0
Сбербанк;60;20231214;230000;256.86;256.89;256.01;256.64;76211;0
Сбербанк;60;20231215;090000;256.6;256.6;256.6;256.6;2494;0
Сбербанк;60;20231215;100000;256.61;258.38;256.61;258.18;574891;0
Сбербанк;60;20231215;110000;258.18;258.99;257.57;257.58;400584;0
Сбербанк;60;20231215;120000;257.57;257.83;256.7;256.91;203936;0
Сбербанк;60;20231215;130000;256.91;262.5;256.9;261.44;1713948;0
Сбербанк;60;20231215;140000;261.41;265.3;261.4;264.68;1610505;0
Сбербанк;60;20231215;150000;264.68;265.19;263.35;265.13;729186;0
Сбербанк;60;20231215;160000;265.15;268.48;265.15;268.45;1194820;0
Сбербанк;60;20231215;170000;268.45;268.91;266.63;267.98;997602;0
Сбербанк;60;20231215;180000;268;268.39;267.1;267.1;324179;0
Сбербанк;60;20231215;190000;267.56;268.27;267;267.65;184355;0
Сбербанк;60;20231215;200000;267.61;268.05;267.5;267.78;143925;0
Сбербанк;60;20231215;210000;267.78;268.35;267.62;268.35;143393;0
Сбербанк;60;20231215;220000;268.35;268.87;268.01;268.16;126092;0
Сбербанк;60;20231215;230000;268.17;268.32;267.89;268.21;116964;0
Сбербанк;60;20231218;090000;268.93;268.93;268.93;268.93;8728;0
Сбербанк;60;20231218;100000;268.9;270.44;266.54;268.11;1889974;0
Сбербанк;60;20231218;110000;268.1;269.36;268.1;269.08;431194;0
Сбербанк;60;20231218;120000;269.08;269.6;267.6;268;479021;0
Сбербанк;60;20231218;130000;267.99;268;266.85;267.4;426110;0
Сбербанк;60;20231218;140000;267.41;268.69;267.11;268.07;330918;0
Сбербанк;60;20231218;150000;268.07;268.35;267.4;267.99;199802;0
Сбербанк;60;20231218;160000;267.99;269.72;267.73;269.11;341590;0
Сбербанк;60;20231218;170000;269.12;269.46;268.65;268.95;247677;0
Сбербанк;60;20231218;180000;268.95;269.4;268.4;269.4;243332;0
Сбербанк;60;20231218;190000;269.39;269.39;266.84;268.44;308888;0
Сбербанк;60;20231218;200000;268.47;268.62;268;268.15;90614;0
Сбербанк;60;20231218;210000;268.21;268.21;267.7;267.86;87826;0
Сбербанк;60;20231218;220000;267.85;268.08;267.67;268;29884;0
Сбербанк;60;20231218;230000;268;268.5;267.9;268.4;44689;0
Сбербанк;60;20231219;090000;268.38;268.38;268.38;268.38;5815;0
Сбербанк;60;20231219;100000;268.35;269.71;267.69;269.1;630873;0
Сбербанк;60;20231219;110000;269.15;269.34;268.06;268.71;292156;0
Сбербанк;60;20231219;120000;268.72;268.72;267.4;267.41;332717;0
Сбербанк;60;20231219;130000;267.4;268.28;267.1;267.94;238564;0
Сбербанк;60;20231219;140000;267.94;268.09;265.21;266.25;865145;0
Сбербанк;60;20231219;150000;266.2;266.48;265;265.27;384427;0
Сбербанк;60;20231219;160000;265.27;267.08;265.21;266.52;341604;0
Сбербанк;60;20231219;170000;266.51;267.26;266.13;267.05;193180;0
Сбербанк;60;20231219;180000;267.05;267.78;266.6;267.78;230218;0
Сбербанк;60;20231219;190000;267.32;268.28;267.2;267.35;164200;0
Сбербанк;60;20231219;200000;267.35;267.47;267.2;267.27;42631;0
Сбербанк;60;20231219;210000;267.27;267.45;267.2;267.38;33154;0
Сбербанк;60;20231219;220000;267.39;267.75;267.37;267.46;50134;0
Сбербанк;60;20231219;230000;267.46;267.5;267.25;267.35;23963;0
Сбербанк;60;20231220;090000;267.51;267.51;267.51;267.51;16478;0
Сбербанк;60;20231220;100000;267.52;268.43;266.76;267.32;439483;0
Сбербанк;60;20231220;110000;267.31;268.86;267.02;268.36;484050;0
Сбербанк;60;20231220;120000;268.36;268.85;267.51;267.8;290053;0
Сбербанк;60;20231220;130000;267.8;269.1;267.76;268.51;336566;0
Сбербанк;60;20231220;140000;268.51;268.76;267.73;268.5;243946;0
Сбербанк;60;20231220;150000;268.5;268.75;267.77;267.81;151327;0
Сбербанк;60;20231220;160000;267.8;267.9;267.15;267.25;221134;0
Сбербанк;60;20231220;170000;267.25;267.99;267;267.85;337550;0
Сбербанк;60;20231220;180000;267.84;268;267.15;267.33;142485;0
Сбербанк;60;20231220;190000;267.59;267.59;266.2;266.64;240676;0
Сбербанк;60;20231220;200000;266.64;266.86;266.35;266.72;81066;0
Сбербанк;60;20231220;210000;266.72;266.86;266.6;266.85;41399;0
Сбербанк;60;20231220;220000;266.85;267.25;266.83;267.15;41070;0
Сбербанк;60;20231220;230000;267.14;267.14;266.6;266.61;42117;0
Сбербанк;60;20231221;090000;266.4;266.4;266.4;266.4;8705;0
Сбербанк;60;20231221;100000;266.55;266.87;265.13;265.46;576498;0
Сбербанк;60;20231221;110000;265.46;266.36;264.82;265.95;384031;0
Сбербанк;60;20231221;120000;265.94;266.17;265.52;265.59;163759;0
