<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
ГАЗПРОМ ао;60;20231116;090000;166.26;166.26;166.26;166.26;2285;0
ГАЗПРОМ ао;60;20231116;100000;166.4;166.49;165.89;166.27;234375;0
ГАЗПРОМ ао;60;20231116;110000;166.27;166.4;165.92;166.02;100626;0
ГАЗПРОМ ао;60;20231116;120000;166.01;166.25;165.92;166.11;67839;0
ГАЗПРОМ ао;60;20231116;130000;166.1;166.12;165.96;166.04;56470;0
ГАЗПРОМ ао;60;20231116;140000;166.05;166.24;165.9;166.1;111290;0
ГАЗПРОМ ао;60;20231116;150000;166.1;166.39;166.09;166.26;75690;0
ГАЗПРОМ ао;60;20231116;160000;166.27;166.81;166.26;166.69;140500;0
ГАЗПРОМ ао;60;20231116;170000;166.7;166.81;166.1;166.28;95154;0
ГАЗПРОМ ао;60;20231116;180000;166.28;166.44;165.92;166.44;105000;0
ГАЗПРОМ ао;60;20231116;190000;166.44;166.44;165.88;166.08;62540;0
ГАЗПРОМ ао;60;20231116;200000;166.09;166.1;165.7;165.94;70973;0
ГАЗПРОМ ао;60;20231116;210000;165.9;165.97;165.7;165.9;36742;0
ГАЗПРОМ ао;60;20231116;220000;165.86;165.9;165.63;165.67;39417;0
ГАЗПРОМ ао;60;20231116;230000;165.66;165.77;165.2;165.48;95654;0
ГАЗПРОМ ао;60;20231117;090000;165.4;165.4;165.4;165.4;7364;0
ГАЗПРОМ ао;60;20231117;100000;165.45;165.46;164.69;164.94;456297;0
ГАЗПРОМ ао;60;20231117;110000;164.98;165;163.48;164.17;503751;0
ГАЗПРОМ ао;60;20231117;120000;164.17;164.4;163.82;164.34;210478;0
ГАЗПРОМ ао;60;20231117;130000;164.34;164.35;163.88;164;122832;0
ГАЗПРОМ ао;60;20231117;140000;164;164.68;163.94;164.3;172180;0
ГАЗПРОМ ао;60;20231117;150000;164.3;164.49;164.2;164.34;114746;0
ГАЗПРОМ ао;60;20231117;160000;164.35;164.6;164.18;164.4;171413;0
ГАЗПРОМ ао;60;20231117;170000;164.39;165.15;164.39;165.13;222176;0
ГАЗПРОМ ао;60;20231117;180000;165.14;165.74;164.96;165.74;189403;0
ГАЗПРОМ ао;60;20231117;190000;165.43;165.65;165.01;165.43;79032;0
ГАЗПРОМ ао;60;20231117;200000;165.41;165.48;165.23;165.33;31506;0
ГАЗПРОМ ао;60;20231117;210000;165.31;165.35;165.11;165.15;29560;0
ГАЗПРОМ ао;60;20231117;220000;165.16;165.41;165.15;165.21;18510;0
ГАЗПРОМ ао;60;20231117;230000;165.22;165.46;164.8;165.31;90170;0
ГАЗПРОМ ао;60;20231120;090000;165.2;165.2;165.2;165.2;1877;0
ГАЗПРОМ ао;60;20231120;100000;165.24;166.64;164.64;166.03;554970;0
ГАЗПРОМ ао;60;20231120;110000;166.02;166.2;165.3;166.09;149534;0
ГАЗПРОМ ао;60;20231120;120000;166.09;166.29;165.69;165.79;71832;0
ГАЗПРОМ ао;60;20231120;130000;165.8;165.8;165.52;165.56;58105;0
ГАЗПРОМ ао;60;20231120;140000;165.58;165.92;165.56;165.79;59880;0
ГАЗПРОМ ао;60;20231120;150000;165.8;165.9;165.59;165.69;65182;0
ГАЗПРОМ ао;60;20231120;160000;165.7;165.85;165.64;165.82;33321;0
ГАЗПРОМ ао;60;20231120;170000;165.81;165.87;165.21;165.83;94430;0
ГАЗПРОМ ао;60;20231120;180000;165.84;165.95;165.51;165.88;83144;0
ГАЗПРОМ ао;60;20231120;190000;165.9;165.9;165.61;165.67;20081;0
ГАЗПРОМ ао;60;20231120;200000;165.67;165.69;165.55;165.62;24228;0
ГАЗПРОМ ао;60;20231120;210000;165.6;165.7;165.55;165.64;14093;0
ГАЗПРОМ ао;60;20231120;220000;165.65;165.82;165.55;165.59;16604;0
ГАЗПРОМ ао;60;20231120;230000;165.56;165.63;165.51;165.51;17585;0
ГАЗПРОМ ао;60;20231121;090000;165.4;165.4;165.4;165.4;2452;0
ГАЗПРОМ ао;60;20231121;100000;165.39;165.52;164.85;165.07;265799;0
ГАЗПРОМ ао;60;20231121;110000;165.08;165.17;164.69;165;110867;0
ГАЗПРОМ ао;60;20231121;120000;165.01;165.39;164.95;165.05;62694;0
ГАЗПРОМ ао;60;20231121;130000;165.06;165.15;164.92;165.12;57426;0
ГАЗПРОМ ао;60;20231121;140000;165.12;165.46;165.03;165.31;54105;0
ГАЗПРОМ ао;60;20231121;150000;165.31;165.39;165.01;165.06;43766;0
ГАЗПРОМ ао;60;20231121;160000;165.05;165.07;164.5;164.88;177146;0
ГАЗПРОМ ао;60;20231121;170000;164.87;165.28;164.87;165.16;71244;0
ГАЗПРОМ ао;60;20231121;180000;165.18;165.68;165.16;165.68;133164;0
ГАЗПРОМ ао;60;20231121;190000;165.55;165.68;165.22;165.29;64814;0
ГАЗПРОМ ао;60;20231121;200000;165.29;165.55;165.23;165.37;37185;0
ГАЗПРОМ ао;60;20231121;210000;165.37;165.38;165.11;165.16;23824;0
ГАЗПРОМ ао;60;20231121;220000;165.17;165.2;165.07;165.14;14619;0
ГАЗПРОМ ао;60;20231121;230000;165.13;165.2;165.01;165.15;23641;0
ГАЗПРОМ ао;60;20231122;090000;165.3;165.3;165.3;165.3;1904;0
ГАЗПРОМ ао;60;20231122;100000;165.34;165.8;165.21;165.37;156162;0
ГАЗПРОМ ао;60;20231122;110000;165.34;165.77;165.16;165.45;133173;0
ГАЗПРОМ ао;60;20231122;120000;165.44;166.2;165.3;166;179128;0
ГАЗПРОМ ао;60;20231122;130000;165.99;166.04;165.74;165.84;88615;0
ГАЗПРОМ ао;60;20231122;140000;165.84;165.88;165.5;165.62;61142;0
ГАЗПРОМ ао;60;20231122;150000;165.61;165.83;165.34;165.4;106617;0
ГАЗПРОМ ао;60;20231122;160000;165.39;165.5;165.05;165.16;122352;0
ГАЗПРОМ ао;60;20231122;170000;165.16;165.45;165.05;165.37;72791;0
ГАЗПРОМ ао;60;20231122;180000;165.37;165.48;165.18;165.48;52827;0
ГАЗПРОМ ао;60;20231122;190000;165.2;165.75;164.82;165.5;63558;0
ГАЗПРОМ ао;60;20231122;200000;165.5;165.76;165.43;165.6;27529;0
ГАЗПРОМ ао;60;20231122;210000;165.6;165.74;165.31;165.5;40750;0
ГАЗПРОМ ао;60;20231122;220000;165.5;165.65;165.37;165.49;14430;0
ГАЗПРОМ ао;60;20231122;230000;165.56;165.63;165.3;165.37;33345;0
ГАЗПРОМ ао;60;20231123;090000;165.37;165.37;165.37;165.37;5845;0
ГАЗПРОМ ао;60;20231123;100000;165.37;165.69;164.74;165.06;235035;0
ГАЗПРОМ ао;60;20231123;110000;165.06;165.29;164.93;165.11;54574;0
ГАЗПРОМ ао;60;20231123;120000;165.14;165.49;165.01;165.19;93960;0
ГАЗПРОМ ао;60;20231123;130000;165.19;165.19;164.82;164.89;106553;0
ГАЗПРОМ ао;60;20231123;140000;164.9;165.13;164.81;164.99;64053;0
ГАЗПРОМ ао;60;20231123;150000;164.99;165.2;164.83;165.17;77987;0
ГАЗПРОМ ао;60;20231123;160000;165.15;165.2;165.07;165.14;51830;0
ГАЗПРОМ ао;60;20231123;170000;165.15;165.3;165.04;165.05;78701;0
ГАЗПРОМ ао;60;20231123;180000;165.05;165.1;164.86;164.86;31160;0
ГАЗПРОМ ао;60;20231123;190000;164.86;165;164.69;164.75;44814;0
ГАЗПРОМ ао;60;20231123;200000;164.75;164.82;164.11;164.41;112833;0
ГАЗПРОМ ао;60;20231123;210000;164.41;164.5;164.27;164.5;39182;0
ГАЗПРОМ ао;60;20231123;220000;164.5;164.5;164.3;164.45;21407;0
ГАЗПРОМ ао;60;20231123;230000;164.46;164.46;164.02;164.11;64485;0
ГАЗПРОМ ао;60;20231124;090000;164.2;164.2;164.2;164.2;2144;0
ГАЗПРОМ ао;60;20231124;100000;164.26;164.89;164.15;164.69;215963;0
ГАЗПРОМ ао;60;20231124;110000;164.68;164.85;164.4;164.81;87004;0
ГАЗПРОМ ао;60;20231124;120000;164.81;165.15;164.56;165;213994;0
ГАЗПРОМ ао;60;20231124;130000;164.94;165.1;164.54;164.94;143476;0
ГАЗПРОМ ао;60;20231124;140000;164.9;164.99;164.4;164.48;105068;0
ГАЗПРОМ ао;60;20231124;150000;164.5;164.56;164.1;164.3;126812;0
ГАЗПРОМ ао;60;20231124;160000;164.3;164.76;164.12;164.64;123470;0
ГАЗПРОМ ао;60;20231124;170000;164.63;165.08;164.54;165.05;112363;0
ГАЗПРОМ ао;60;20231124;180000;165.05;165.19;164.81;165;77989;0
ГАЗПРОМ ао;60;20231124;190000;164.85;165;164.65;164.84;40026;0
ГАЗПРОМ ао;60;20231124;200000;164.81;165;164.73;164.96;28825;0
ГАЗПРОМ ао;60;20231124;210000;164.93;165.04;164.9;164.96;29324;0
ГАЗПРОМ ао;60;20231124;220000;164.95;164.97;164.73;164.75;14038;0
ГАЗПРОМ ао;60;20231124;230000;164.74;164.82;164.7;164.71;37971;0
ГАЗПРОМ ао;60;20231127;090000;165.19;165.19;165.19;165.19;3939;0
ГАЗПРОМ ао;60;20231127;100000;165.1;165.37;163.66;163.87;465466;0
ГАЗПРОМ ао;60;20231127;110000;163.86;164.45;163.7;164.25;232603;0
ГАЗПРОМ ао;60;20231127;120000;164.25;164.3;163.8;163.82;132239;0
ГАЗПРОМ ао;60;20231127;130000;163.82;163.93;163.7;163.71;115518;0
ГАЗПРОМ ао;60;20231127;140000;163.72;163.84;163.01;163.3;267953;0
ГАЗПРОМ ао;60;20231127;150000;163.31;163.44;162.53;162.72;313061;0
ГАЗПРОМ ао;60;20231127;160000;162.72;163.23;162.6;162.8;240206;0
ГАЗПРОМ ао;60;20231127;170000;162.8;163.23;162.7;163.21;150762;0
ГАЗПРОМ ао;60;20231127;180000;163.21;163.28;162.77;163.24;106547;0
ГАЗПРОМ ао;60;20231127;190000;163.22;163.22;162.01;162.49;170253;0
ГАЗПРОМ ао;60;20231127;200000;162.49;163;162.44;162.72;63190;0
ГАЗПРОМ ао;60;20231127;210000;162.73;163.09;162.7;162.99;30582;0
ГАЗПРОМ ао;60;20231127;220000;163;163.1;162.81;162.91;33268;0
ГАЗПРОМ ао;60;20231127;230000;162.91;163.05;162.76;162.79;44865;0
ГАЗПРОМ ао;60;20231128;090000;162.91;162.91;162.91;162.91;1256;0
ГАЗПРОМ ао;60;20231128;100000;162.82;162.95;161.55;161.78;382333;0
ГАЗПРОМ ао;60;20231128;110000;161.79;162.18;161.66;162.17;128955;0
ГАЗПРОМ ао;60;20231128;120000;162.17;162.8;162.15;162.62;93576;0
ГАЗПРОМ ао;60;20231128;130000;162.63;162.72;161.83;162.55;129041;0
ГАЗПРОМ ао;60;20231128;140000;162.54;162.66;162.35;162.59;59818;0
ГАЗПРОМ ао;60;20231128;150000;162.61;163.5;162.58;163.3;163629;0
ГАЗПРОМ ао;60;20231128;160000;163.3;164;163.22;163.78;197876;0
ГАЗПРОМ ао;60;20231128;170000;163.78;164.74;163.78;164.63;194275;0
ГАЗПРОМ ао;60;20231128;180000;164.63;164.8;164.4;164.79;116990;0
ГАЗПРОМ ао;60;20231128;190000;164.75;164.83;164.16;164.21;63007;0
ГАЗПРОМ ао;60;20231128;200000;164.21;164.56;164.19;164.5;30487;0
ГАЗПРОМ ао;60;20231128;210000;164.5;164.54;163.72;164.15;70255;0
ГАЗПРОМ ао;60;20231128;220000;164.17;164.43;164;164.29;28768;0
ГАЗПРОМ ао;60;20231128;230000;164.28;164.37;164.04;164.21;21668;0
ГАЗПРОМ ао;60;20231129;090000;164;164;164;164;2424;0
ГАЗПРОМ ао;60;20231129;100000;164;165.63;163.72;164.68;549325;0
ГАЗПРОМ ао;60;20231129;110000;164.68;165;163.83;164.51;200312;0
ГАЗПРОМ ао;60;20231129;120000;164.52;164.8;164.05;164.51;109571;0
ГАЗПРОМ ао;60;20231129;130000;164.51;164.69;163.8;164;103778;0
ГАЗПРОМ ао;60;20231129;140000;164;164.2;163.03;163.65;202135;0
ГАЗПРОМ ао;60;20231129;150000;163.65;164.19;163.59;163.91;39808;0
ГАЗПРОМ ао;60;20231129;160000;163.91;163.99;163.37;163.37;79762;0
ГАЗПРОМ ао;60;20231129;170000;163.37;163.53;163.19;163.28;78766;0
ГАЗПРОМ ао;60;20231129;180000;163.28;163.41;162.71;162.71;149925;0
ГАЗПРОМ ао;60;20231129;190000;162.82;163.49;162.82;163.15;80156;0
ГАЗПРОМ ао;60;20231129;200000;163.14;163.39;163;163.37;32333;0
ГАЗПРОМ ао;60;20231129;210000;163.35;163.37;163.05;163.25;38701;0
ГАЗПРОМ ао;60;20231129;220000;163.22;163.38;163.16;163.37;24006;0
ГАЗПРОМ ао;60;20231129;230000;163.3;163.42;163.14;163.17;41207;0
ГАЗПРОМ ао;60;20231130;090000;163.17;163.17;163.17;163.17;996;0
ГАЗПРОМ ао;60;20231130;100000;163.17;163.75;162.5;162.53;215223;0
ГАЗПРОМ ао;60;20231130;110000;162.53;163.16;162.12;163.1;135798;0
ГАЗПРОМ ао;60;20231130;120000;163.08;163.1;162.51;163.08;55536;0
ГАЗПРОМ ао;60;20231130;130000;163.07;163.43;163.01;163.25;61948;0
ГАЗПРОМ ао;60;20231130;140000;163.28;163.44;163.17;163.43;53319;0
ГАЗПРОМ ао;60;20231130;150000;163.42;163.7;163.35;163.49;93824;0
ГАЗПРОМ ао;60;20231130;160000;163.47;163.57;163.04;163.27;81289;0
ГАЗПРОМ ао;60;20231130;170000;163.27;163.82;163.15;163.76;100867;0
ГАЗПРОМ ао;60;20231130;180000;163.76;164.62;163.33;163.33;256291;0
ГАЗПРОМ ао;60;20231130;190000;163.35;164.14;163.27;163.52;97711;0
ГАЗПРОМ ао;60;20231130;200000;163.51;163.67;163.5;163.56;20582;0
ГАЗПРОМ ао;60;20231130;210000;163.56;163.59;163.42;163.46;9210;0
ГАЗПРОМ ао;60;20231130;220000;163.49;163.54;163.24;163.35;23033;0
ГАЗПРОМ ао;60;20231130;230000;163.36;163.47;163.15;163.23;25942;0
ГАЗПРОМ ао;60;20231201;090000;163.22;163.22;163.22;163.22;1131;0
ГАЗПРОМ ао;60;20231201;100000;163.22;163.9;163.2;163.65;136505;0
ГАЗПРОМ ао;60;20231201;110000;163.65;164.22;163.56;163.83;90895;0
ГАЗПРОМ ао;60;20231201;120000;163.83;163.96;162.85;163.4;156056;0
ГАЗПРОМ ао;60;20231201;130000;163.39;163.67;163.35;163.62;92134;0
ГАЗПРОМ ао;60;20231201;140000;163.62;163.85;163.4;163.5;55761;0
ГАЗПРОМ ао;60;20231201;150000;163.49;164.07;163.21;163.54;89288;0
ГАЗПРОМ ао;60;20231201;160000;163.52;163.67;163.16;163.48;71957;0
ГАЗПРОМ ао;60;20231201;170000;163.48;164;163.48;163.78;99331;0
ГАЗПРОМ ао;60;20231201;180000;163.78;163.85;163.4;163.7;59122;0
ГАЗПРОМ ао;60;20231201;190000;163.24;163.69;162.65;162.66;89157;0
ГАЗПРОМ ао;60;20231201;200000;162.66;163.1;162.56;163;48301;0
ГАЗПРОМ ао;60;20231201;210000;163;163.34;162.98;163.07;37118;0
ГАЗПРОМ ао;60;20231201;220000;163.07;163.07;162.72;162.8;25623;0
ГАЗПРОМ ао;60;20231201;230000;162.8;162.95;162.56;162.61;41147;0
ГАЗПРОМ ао;60;20231204;090000;162.48;162.48;162.48;162.48;9754;0
ГАЗПРОМ ао;60;20231204;100000;162.47;162.48;160.51;161.11;592220;0
ГАЗПРОМ ао;60;20231204;110000;161.12;161.58;160.9;161.58;231494;0
ГАЗПРОМ ао;60;20231204;120000;161.59;161.99;161.38;161.85;113700;0
ГАЗПРОМ ао;60;20231204;130000;161.85;161.98;161.48;161.5;99508;0
ГАЗПРОМ ао;60;20231204;140000;161.52;161.8;161.5;161.75;63844;0
ГАЗПРОМ ао;60;20231204;150000;161.74;161.8;161.45;161.58;85483;0
ГАЗПРОМ ао;60;20231204;160000;161.59;161.77;161.26;161.39;109078;0
ГАЗПРОМ ао;60;20231204;170000;161.4;161.58;160.55;160.9;189252;0
ГАЗПРОМ ао;60;20231204;180000;160.91;161.02;160.57;160.57;137012;0
ГАЗПРОМ ао;60;20231204;190000;160.7;160.92;160.16;160.3;164919;0
ГАЗПРОМ ао;60;20231204;200000;160.3;160.34;159.81;160;276802;0
ГАЗПРОМ ао;60;20231204;210000;160.05;160.74;159.99;160.27;67926;0
ГАЗПРОМ ао;60;20231204;220000;160.24;160.35;160.2;160.32;19649;0
ГАЗПРОМ ао;60;20231204;230000;160.34;160.42;159.87;160.01;39758;0
ГАЗПРОМ ао;60;20231205;090000;160.17;160.17;160.17;160.17;3260;0
ГАЗПРОМ ао;60;20231205;100000;160.3;160.8;160.1;160.56;223353;0
ГАЗПРОМ ао;60;20231205;110000;160.55;160.56;159.1;159.8;330182;0
ГАЗПРОМ ао;60;20231205;120000;159.79;160.77;159.66;160.45;123918;0
ГАЗПРОМ ао;60;20231205;130000;160.44;161;160.42;160.84;122115;0
ГАЗПРОМ ао;60;20231205;140000;160.82;161.39;160.67;161.17;142249;0
ГАЗПРОМ ао;60;20231205;150000;161.17;161.44;160.62;160.76;106715;0
ГАЗПРОМ ао;60;20231205;160000;160.76;161.13;160.63;160.71;117466;0
ГАЗПРОМ ао;60;20231205;170000;160.72;161.28;160.71;161.02;73341;0
ГАЗПРОМ ао;60;20231205;180000;161.02;161.17;160.62;160.62;79835;0
ГАЗПРОМ ао;60;20231205;190000;160.7;160.93;160.65;160.81;30956;0
ГАЗПРОМ ао;60;20231205;200000;160.81;160.84;160.51;160.83;43206;0
ГАЗПРОМ ао;60;20231205;210000;160.83;161.03;160.83;160.93;13282;0
ГАЗПРОМ ао;60;20231205;220000;160.96;160.96;160.63;160.85;21012;0
ГАЗПРОМ ао;60;20231205;230000;160.84;161;160.16;160.46;72547;0
ГАЗПРОМ ао;60;20231206;090000;160.73;160.73;160.73;160.73;5301;0
ГАЗПРОМ ао;60;20231206;100000;160.73;161.41;160.29;160.68;191642;0
ГАЗПРОМ ао;60;20231206;110000;160.68;161.2;160.63;160.83;90988;0
ГАЗПРОМ ао;60;20231206;120000;160.83;160.83;159.59;159.98;205126;0
ГАЗПРОМ ао;60;20231206;130000;160;160.47;159.36;159.94;212414;0
ГАЗПРОМ ао;60;20231206;140000;159.95;160.47;159.67;159.8;88268;0
ГАЗПРОМ ао;60;20231206;150000;159.8;160.28;159.51;160.03;63057;0
ГАЗПРОМ ао;60;20231206;160000;160.03;160.4;159.5;159.7;84508;0
ГАЗПРОМ ао;60;20231206;170000;159.71;160.27;159.35;159.97;118306;0
ГАЗПРОМ ао;60;20231206;180000;159.97;160;159.16;159.16;108885;0
ГАЗПРОМ ао;60;20231206;190000;159.22;159.39;158.55;158.84;186837;0
ГАЗПРОМ ао;60;20231206;200000;158.84;158.87;158.57;158.72;76908;0
ГАЗПРОМ ао;60;20231206;210000;158.75;158.8;158.52;158.75;48564;0
ГАЗПРОМ ао;60;20231206;220000;158.75;158.99;158.64;158.76;33586;0
ГАЗПРОМ ао;60;20231206;230000;158.76;158.76;158.5;158.74;41041;0
ГАЗПРОМ ао;60;20231207;090000;158.8;158.8;158.8;158.8;1319;0
ГАЗПРОМ ао;60;20231207;100000;158.87;159.23;158.04;158.33;258663;0
ГАЗПРОМ ао;60;20231207;110000;158.33;158.33;157.26;158.03;429048;0
ГАЗПРОМ ао;60;20231207;120000;158.02;158.45;157.81;157.94;137002;0
ГАЗПРОМ ао;60;20231207;130000;157.93;158.27;157.86;158.15;95150;0
ГАЗПРОМ ао;60;20231207;140000;158.17;158.2;157.51;157.75;111332;0
ГАЗПРОМ ао;60;20231207;150000;157.76;162.67;157.72;161.16;661523;0
ГАЗПРОМ ао;60;20231207;160000;161.17;164.25;160.89;163.21;1579357;0
ГАЗПРОМ ао;60;20231207;170000;163.21;164.77;163;164.18;688497;0
ГАЗПРОМ ао;60;20231207;180000;164.19;164.4;162.33;162.33;384598;0
ГАЗПРОМ ао;60;20231207;190000;162.4;162.77;161.26;161.93;209567;0
ГАЗПРОМ ао;60;20231207;200000;161.93;163.45;161.93;162.85;131751;0
ГАЗПРОМ ао;60;20231207;210000;162.87;163.91;162.8;163.89;70353;0
ГАЗПРОМ ао;60;20231207;220000;163.89;163.91;162.73;163.36;62053;0
ГАЗПРОМ ао;60;20231207;230000;163.36;163.56;162.62;163.38;33027;0
ГАЗПРОМ ао;60;20231208;090000;163.9;163.9;163.9;163.9;2318;0
ГАЗПРОМ ао;60;20231208;100000;163.89;164.17;162.3;163.1;323395;0
ГАЗПРОМ ао;60;20231208;110000;163.13;163.31;161.5;161.53;320948;0
ГАЗПРОМ ао;60;20231208;120000;161.53;162.44;161.5;162.43;146573;0
ГАЗПРОМ ао;60;20231208;130000;162.44;162.44;161.82;161.9;112574;0
ГАЗПРОМ ао;60;20231208;140000;161.98;162;161;161.4;223299;0
ГАЗПРОМ ао;60;20231208;150000;161.4;161.5;160.5;160.88;240282;0
ГАЗПРОМ ао;60;20231208;160000;160.84;161.22;160.52;161.1;143742;0
ГАЗПРОМ ао;60;20231208;170000;161.05;161.61;160.94;161.19;123427;0
ГАЗПРОМ ао;60;20231208;180000;161.15;162.22;161.01;162.22;173140;0
ГАЗПРОМ ао;60;20231208;190000;162.08;162.16;161.61;161.85;82096;0
ГАЗПРОМ ао;60;20231208;200000;161.85;161.85;161.61;161.72;25058;0
ГАЗПРОМ ао;60;20231208;210000;161.71;161.8;161.6;161.72;16670;0
ГАЗПРОМ ао;60;20231208;220000;161.72;161.98;161.61;161.67;27035;0
ГАЗПРОМ ао;60;20231208;230000;161.68;161.8;161.49;161.5;59037;0
ГАЗПРОМ ао;60;20231211;090000;161.47;161.47;161.47;161.47;4293;0
ГАЗПРОМ ао;60;20231211;100000;161.45;161.66;160.35;160.69;277043;0
ГАЗПРОМ ао;60;20231211;110000;160.68;161.5;160.19;161.44;191988;0
ГАЗПРОМ ао;60;20231211;120000;161.43;163.33;161.33;163.14;370249;0
ГАЗПРОМ ао;60;20231211;130000;163.14;166.46;163.08;165.72;1197183;0
ГАЗПРОМ ао;60;20231211;140000;165.74;166;164.6;165.1;525677;0
ГАЗПРОМ ао;60;20231211;150000;165.09;166.28;165;165.07;487179;0
ГАЗПРОМ ао;60;20231211;160000;165.05;166.66;165;165.91;640100;0
ГАЗПРОМ ао;60;20231211;170000;165.91;167.14;165.63;166.66;465264;0
ГАЗПРОМ ао;60;20231211;180000;166.67;167.08;165.2;165.2;380182;0
ГАЗПРОМ ао;60;20231211;190000;165.22;165.82;164.78;165.8;208388;0
ГАЗПРОМ ао;60;20231211;200000;165.8;166.76;165.66;166.13;206951;0
ГАЗПРОМ ао;60;20231211;210000;166.13;166.2;165.28;165.83;96160;0
ГАЗПРОМ ао;60;20231211;220000;165.84;165.96;165.2;165.29;76434;0
ГАЗПРОМ ао;60;20231211;230000;165.28;165.4;164.67;164.87;178544;0
ГАЗПРОМ ао;60;20231212;090000;164.87;164.87;164.87;164.87;4956;0
ГАЗПРОМ ао;60;20231212;100000;164.87;165.54;163;163.89;700307;0
ГАЗПРОМ ао;60;20231212;110000;163.88;163.89;162.54;163.05;298569;0
ГАЗПРОМ ао;60;20231212;120000;163.08;164.25;163.04;163.43;231340;0
ГАЗПРОМ ао;60;20231212;130000;163.43;164.03;163.21;163.65;145421;0
ГАЗПРОМ ао;60;20231212;140000;163.67;164.79;163.59;164.57;233438;0
ГАЗПРОМ ао;60;20231212;150000;164.58;164.62;163.85;164.23;135222;0
ГАЗПРОМ ао;60;20231212;160000;164.23;164.36;162.81;162.91;234575;0
ГАЗПРОМ ао;60;20231212;170000;162.9;163.4;162.63;163.17;213208;0
ГАЗПРОМ ао;60;20231212;180000;163.17;163.26;162.5;162.5;116239;0
ГАЗПРОМ ао;60;20231212;190000;162.69;162.75;161.82;162.51;101244;0
ГАЗПРОМ ао;60;20231212;200000;162.53;162.83;162.51;162.66;32560;0
ГАЗПРОМ ао;60;20231212;210000;162.66;162.7;162.27;162.28;35650;0
ГАЗПРОМ ао;60;20231212;220000;162.29;162.74;162.13;162.62;22106;0
ГАЗПРОМ ао;60;20231212;230000;162.62;162.72;162.35;162.46;35953;0
ГАЗПРОМ ао;60;20231213;090000;161.99;161.99;161.99;161.99;3443;0
ГАЗПРОМ ао;60;20231213;100000;161.97;163.83;161.82;163.04;229529;0
ГАЗПРОМ ао;60;20231213;110000;163.05;163.54;162.83;163.54;89760;0
ГАЗПРОМ ао;60;20231213;120000;163.54;164.1;163.28;163.94;120511;0
ГАЗПРОМ ао;60;20231213;130000;163.94;164.5;163.91;164.05;154594;0
ГАЗПРОМ ао;60;20231213;140000;163.97;164.38;163.62;164.15;126041;0
ГАЗПРОМ ао;60;20231213;150000;164.14;164.36;163.71;163.81;105919;0
ГАЗПРОМ ао;60;20231213;160000;163.82;164.09;162.82;163.1;138394;0
ГАЗПРОМ ао;60;20231213;170000;163.07;163.7;163.03;163.6;56492;0
ГАЗПРОМ ао;60;20231213;180000;163.58;164.14;163.51;164.14;106545;0
ГАЗПРОМ ао;60;20231213;190000;164;164.1;163.73;163.73;46287;0
ГАЗПРОМ ао;60;20231213;200000;163.73;164;163.64;163.88;38878;0
ГАЗПРОМ ао;60;20231213;210000;163.86;163.92;163.79;163.83;11688;0
ГАЗПРОМ ао;60;20231213;220000;163.84;164.05;163.78;164.05;35302;0
ГАЗПРОМ ао;60;20231213;230000;164.05;164.35;163.84;163.92;75940;0
ГАЗПРОМ ао;60;20231214;090000;164.05;164.05;164.05;164.05;2814;0
ГАЗПРОМ ао;60;20231214;100000;164.12;164.76;163;163.45;347348;0
ГАЗПРОМ ао;60;20231214;110000;163.44;163.75;163.13;163.63;86826;0
ГАЗПРОМ ао;60;20231214;120000;163.62;163.66;163.3;163.4;111187;0
ГАЗПРОМ ао;60;20231214;130000;163.39;163.69;163.02;163.24;102902;0
ГАЗПРОМ ао;60;20231214;140000;163.19;163.25;162.76;163.13;117401;0
ГАЗПРОМ ао;60;20231214;150000;163.13;163.39;162.52;162.91;148035;0
ГАЗПРОМ ао;60;20231214;160000;162.92;163.2;162.3;162.42;173694;0
ГАЗПРОМ ао;60;20231214;170000;162.42;162.43;161.26;161.92;270646;0
ГАЗПРОМ ао;60;20231214;180000;161.92;162.16;161.5;161.7;77783;0
ГАЗПРОМ ао;60;20231214;190000;161.7;161.7;160.88;161.36;89030;0
ГАЗПРОМ ао;60;20231214;200000;161.35;161.69;160.9;161.06;41808;0
ГАЗПРОМ ао;60;20231214;210000;161.06;161.42;160.81;161.38;53276;0
ГАЗПРОМ ао;60;20231214;220000;161.36;161.64;161.2;161.35;33180;0
ГАЗПРОМ ао;60;20231214;230000;161.35;161.39;160.83;160.89;43768;0
ГАЗПРОМ ао;60;20231215;090000;161.05;161.05;161.05;161.05;4042;0
ГАЗПРОМ ао;60;20231215;100000;161.13;162.5;161.02;162.47;407969;0
ГАЗПРОМ ао;60;20231215;110000;162.47;163.6;162.47;163.05;357013;0
ГАЗПРОМ ао;60;20231215;120000;163.03;163.4;162.64;163.01;129516;0
ГАЗПРОМ ао;60;20231215;130000;163.01;164.42;162.9;163.37;252073;0
ГАЗПРОМ ао;60;20231215;140000;163.37;163.85;163.1;163.4;156013;0
ГАЗПРОМ ао;60;20231215;150000;163.4;163.44;161.68;162.6;244452;0
ГАЗПРОМ ао;60;20231215;160000;162.6;163.83;162.31;163.67;193217;0
ГАЗПРОМ ао;60;20231215;170000;163.66;163.85;162.27;163.47;217982;0
ГАЗПРОМ ао;60;20231215;180000;163.47;163.8;163;163.8;164993;0
